"Label (Grouping)","Total:","Total:!!Car, truck, or van:","Total:!!Car, truck, or van:!!Drove alone","Total:!!Car, truck, or van:!!Carpooled:","Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Public transportation (excluding taxicab):","Total:!!Public transportation (excluding taxicab):!!Bus","Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Bicycle","Total:!!Walked","Total:!!Taxicab, motorcycle, or other means","Total:!!Worked from home","Total:!!Male:","Total:!!Male:!!Car, truck, or van:","Total:!!Male:!!Car, truck, or van:!!Drove alone","Total:!!Male:!!Car, truck, or van:!!Carpooled:","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Male:!!Public transportation (excluding taxicab):","Total:!!Male:!!Public transportation (excluding taxicab):!!Bus","Total:!!Male:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Male:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Male:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Male:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Male:!!Bicycle","Total:!!Male:!!Walked","Total:!!Male:!!Taxicab, motorcycle, or other means","Total:!!Male:!!Worked from home","Total:!!Female:","Total:!!Female:!!Car, truck, or van:","Total:!!Female:!!Car, truck, or van:!!Drove alone","Total:!!Female:!!Car, truck, or van:!!Carpooled:","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Female:!!Public transportation (excluding taxicab):","Total:!!Female:!!Public transportation (excluding taxicab):!!Bus","Total:!!Female:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Female:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Female:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Female:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Female:!!Bicycle","Total:!!Female:!!Walked","Total:!!Female:!!Taxicab, motorcycle, or other means","Total:!!Female:!!Worked from home"
"    Margin of Error","±1,629","±1,653","±1,878","±905","±705","±478","±312","±230","±227","±32","±29","±29","±29","±68","±452","±327","±599","±1,137","±1,188","±1,326","±685","±497","±413","±185","±177","±173","±32","±29","±29","±29","±50","±389","±210","±331","±1,236","±1,294","±1,369","±525","±454","±189","±207","±155","±155","±29","±29","±29","±29","±24","±176","±273","±436"
"Cleveland, TN Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","55,865","52,324","46,454","5,870","4,624","856","390","74","74","0","0","0","0","104","896","478","1,989","29,474","27,798","25,121","2,677","2,124","414","139","6","6","0","0","0","0","30","445","318","877","26,391","24,526","21,333","3,193","2,500","442","251","68","68","0","0","0","0","74","451","160","1,112"
"    Margin of Error","±1,302","±1,346","±1,306","±802","±680","±307","±136","±82","±82","±31","±31","±31","±31","±77","±264","±177","±440","±845","±816","±801","±393","±360","±166","±107","±9","±9","±31","±31","±31","±31","±27","±156","±140","±269","±860","±912","±914","±558","±462","±213","±99","±81","±81","±31","±31","±31","±31","±73","±177","±98","±324"
"Cleveland-Elyria, OH Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","977,536","852,230","779,438","72,792","56,516","9,207","7,069","27,200","24,246","1,698","446","694","116","2,640","20,760","10,359","64,347","496,252","433,200","399,336","33,864","25,562","4,187","4,115","13,723","12,237","767","272","367","80","1,968","11,140","5,279","30,942","481,284","419,030","380,102","38,928","30,954","5,020","2,954","13,477","12,009","931","174","327","36","672","9,620","5,080","33,405"
"    Margin of Error","±3,970","±5,116","±5,099","±2,366","±2,275","±782","±798","±1,611","±1,526","±296","±124","±186","±83","±372","±956","±784","±2,185","±2,656","±3,127","±3,175","±1,565","±1,469","±424","±633","±1,108","±1,086","±185","±101","±121","±70","±315","±782","±497","±1,561","±3,196","±3,533","±3,414","±1,407","±1,393","±512","±484","±925","±842","±220","±76","±154","±36","±149","±716","±604","±1,508"
"Coeur d'Alene, ID Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","73,715","65,423","58,717","6,706","5,132","1,093","481","220","204","0","0","0","16","343","1,094","537","6,098","38,497","33,963","30,430","3,533","2,698","557","278","162","146","0","0","0","16","295","613","487","2,977","35,218","31,460","28,287","3,173","2,434","536","203","58","58","0","0","0","0","48","481","50","3,121"
"    Margin of Error","±1,270","±1,377","±1,341","±1,033","±963","±389","±214","±117","±114","±29","±29","±29","±27","±152","±298","±142","±870","±1,041","±1,034","±1,036","±664","±595","±303","±137","±91","±88","±29","±29","±29","±27","±148","±219","±126","±604","±847","±850","±919","±554","±527","±182","±109","±50","±50","±29","±29","±29","±29","±46","±168","±49","±489"
"College Station-Bryan, TX Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","121,643","107,972","96,211","11,761","8,781","1,878","1,102","1,671","1,656","0","15","0","0","1,676","2,266","1,411","6,647","64,632","56,593","50,455","6,138","4,762","971","405","903","903","0","0","0","0","1,271","1,130","1,042","3,693","57,011","51,379","45,756","5,623","4,019","907","697","768","753","0","15","0","0","405","1,136","369","2,954"
"    Margin of Error","±2,110","±2,039","±2,069","±1,163","±980","±389","±420","±389","±389","±33","±20","±33","±33","±443","±431","±353","±816","±1,451","±1,449","±1,342","±751","±670","±281","±176","±272","±272","±33","±33","±33","±33","±352","±274","±297","±596","±1,483","±1,357","±1,424","±688","±573","±275","±368","±251","±251","±33","±20","±33","±33","±235","±311","±153","±565"
"Colorado Springs, CO Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","364,920","311,587","274,194","37,393","27,615","6,179","3,599","2,442","2,127","122","0","102","91","1,328","12,325","3,530","33,708","203,788","176,024","155,250","20,774","15,157","3,470","2,147","1,410","1,195","112","0","96","7","1,024","8,495","2,298","14,537","161,132","135,563","118,944","16,619","12,458","2,709","1,452","1,032","932","10","0","6","84","304","3,830","1,232","19,171"
"    Margin of Error","±2,921","±2,721","±3,004","±1,791","±1,618","±860","±580","±551","±516","±102","±29","±131","±107","±217","±845","±456","±1,528","±1,807","±1,861","±1,988","±1,077","±1,026","±613","±359","±461","±421","±99","±29","±130","±11","±181","±611","±379","±926","±1,982","±2,077","±2,129","±1,123","±932","±424","±441","±302","±285","±17","±29","±11","±106","±137","±684","±305","±1,142"
"Columbia, MO Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","105,457","92,525","81,511","11,014","9,535","819","660","747","694","0","24","29","0","847","4,315","815","6,208","52,801","45,893","40,736","5,157","4,497","326","334","466","424","0","24","18","0","586","2,411","444","3,001","52,656","46,632","40,775","5,857","5,038","493","326","281","270","0","0","11","0","261","1,904","371","3,207"
"    Margin of Error","±1,725","±1,863","±1,708","±1,048","±963","±271","±224","±241","±236","±28","±38","±35","±28","±177","±585","±213","±828","±998","±1,095","±1,004","±668","±624","±127","±164","±199","±189","±28","±38","±31","±28","±169","±419","±161","±589","±1,245","±1,323","±1,324","±692","±618","±198","±145","±165","±166","±28","±28","±16","±28","±90","±407","±116","±457"
"Columbia, SC Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","399,428","351,279","317,738","33,541","26,175","4,684","2,682","2,580","2,307","53","82","83","55","466","17,675","6,586","20,842","204,659","177,543","160,304","17,239","13,340","2,250","1,649","1,530","1,343","53","74","45","15","373","10,926","4,324","9,963","194,769","173,736","157,434","16,302","12,835","2,434","1,033","1,050","964","0","8","38","40","93","6,749","2,262","10,879"
"    Margin of Error","±3,254","±3,586","±3,680","±1,641","±1,590","±706","±483","±496","±358","±54","±105","±330","±70","±122","±1,118","±862","±1,548","±2,072","±2,285","±2,565","±1,065","±998","±440","±429","±403","±269","±54","±105","±264","±21","±114","±876","±669","±1,188","±2,531","±2,617","±2,518","±1,142","±1,028","±435","±287","±224","±209","±31","±14","±72","±65","±54","±862","±408","±1,002"
"Columbus, GA-AL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","137,065","121,904","109,974","11,930","9,070","1,519","1,341","983","882","10","49","42","0","361","2,819","2,532","8,466","73,876","64,186","57,697","6,489","4,980","946","563","545","455","10","38","42","0","332","2,162","1,572","5,079","63,189","57,718","52,277","5,441","4,090","573","778","438","427","0","11","0","0","29","657","960","3,387"
"    Margin of Error","±2,002","±2,379","±2,435","±942","±833","±285","±390","±236","±219","±15","±48","±49","±29","±188","±424","±485","±1,102","±1,414","±1,589","±1,636","±682","±595","±250","±214","±158","±149","±15","±45","±49","±29","±180","±388","±412","±829","±1,399","±1,470","±1,412","±518","±483","±132","±255","±167","±163","±29","±16","±29","±29","±27","±162","±219","±572"
"Columbus, IN Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","39,510","36,100","32,281","3,819","2,864","649","306","118","105","0","0","0","13","130","429","249","2,484","22,294","20,491","18,618","1,873","1,499","269","105","29","29","0","0","0","0","125","306","168","1,175","17,216","15,609","13,663","1,946","1,365","380","201","89","76","0","0","0","13","5","123","81","1,309"
"    Margin of Error","±938","±928","±943","±495","±445","±203","±142","±83","±82","±29","±29","±29","±19","±96","±148","±103","±599","±711","±720","±697","±332","±288","±111","±57","±29","±29","±29","±29","±29","±29","±91","±126","±82","±285","±687","±663","±663","±352","±316","±138","±107","±78","±77","±29","±29","±29","±19","±11","±69","±63","±423"
"Columbus, OH Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","1,050,158","914,868","840,036","74,832","58,240","10,039","6,553","15,527","15,242","205","43","29","8","2,904","22,929","10,111","83,819","548,150","478,802","441,440","37,362","29,175","4,604","3,583","8,668","8,449","181","30","0","8","1,991","11,833","6,867","39,989","502,008","436,066","398,596","37,470","29,065","5,435","2,970","6,859","6,793","24","13","29","0","913","11,096","3,244","43,830"
"    Margin of Error","±4,527","±5,482","±5,277","±2,597","±2,164","±1,023","±987","±1,175","±1,145","±147","±56","±26","±13","±424","±1,388","±827","±3,485","±3,184","±3,549","±3,575","±1,613","±1,410","±627","±629","±761","±728","±144","±40","±29","±13","±320","±1,088","±659","±2,039","±3,132","±3,563","±3,448","±1,692","±1,404","±636","±498","±756","±754","±39","±20","±26","±29","±224","±841","±390","±2,354"
"Corpus Christi, TX Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","191,232","176,653","158,101","18,552","13,800","2,671","2,081","2,415","2,305","4","14","56","36","327","2,706","1,957","7,174","104,672","97,213","88,058","9,155","6,764","1,357","1,034","1,169","1,082","4","7","40","36","236","1,452","1,212","3,390","86,560","79,440","70,043","9,397","7,036","1,314","1,047","1,246","1,223","0","7","16","0","91","1,254","745","3,784"
"    Margin of Error","±2,097","±2,715","±2,742","±1,625","±1,365","±452","±392","±546","±540","±6","±16","±70","±61","±164","±559","±396","±746","±1,516","±1,874","±1,981","±1,079","±964","±305","±266","±386","±377","±6","±11","±51","±61","±126","±406","±323","±498","±1,790","±1,942","±1,940","±888","±728","±303","±270","±323","±325","±33","±13","±28","±33","±66","±317","±280","±540"
"Corvallis, OR Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","44,161","31,753","28,473","3,280","2,608","392","280","948","896","0","37","0","15","3,255","3,492","579","4,134","23,466","16,595","14,962","1,633","1,309","150","174","586","544","0","27","0","15","1,826","1,843","290","2,326","20,695","15,158","13,511","1,647","1,299","242","106","362","352","0","10","0","0","1,429","1,649","289","1,808"
"    Margin of Error","±998","±995","±988","±431","±372","±140","±119","±218","±218","±30","±34","±30","±24","±509","±446","±215","±558","±620","±686","±684","±276","±256","±91","±88","±156","±148","±30","±31","±30","±24","±277","±326","±135","±405","±691","±624","±625","±270","±239","±93","±79","±155","±155","±30","±15","±30","±30","±356","±263","±146","±310"
"Crestview-Fort Walton Beach-Destin, FL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","132,356","117,688","104,750","12,938","9,850","2,046","1,042","558","474","27","9","0","48","927","2,015","1,854","9,314","74,918","67,009","59,686","7,323","5,657","869","797","349","305","13","9","0","22","663","1,371","1,237","4,289","57,438","50,679","45,064","5,615","4,193","1,177","245","209","169","14","0","0","26","264","644","617","5,025"
"    Margin of Error","±1,845","±1,867","±1,807","±1,176","±1,080","±518","±316","±202","±186","±29","±13","±34","±51","±339","±448","±373","±1,145","±1,330","±1,492","±1,336","±851","±789","±281","±238","±164","±146","±20","±13","±34","±30","±266","±341","±293","±739","±1,484","±1,345","±1,395","±618","±494","±379","±155","±140","±133","±21","±34","±34","±39","±159","±211","±188","±723"
"Cumberland, MD-WV Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","38,305","34,865","31,586","3,279","2,545","292","442","254","228","6","20","0","0","9","1,385","233","1,559","20,200","18,429","16,399","2,030","1,542","211","277","197","171","6","20","0","0","9","732","170","663","18,105","16,436","15,187","1,249","1,003","81","165","57","57","0","0","0","0","0","653","63","896"
"    Margin of Error","±949","±992","±1,004","±434","±406","±105","±165","±117","±111","±12","±28","±29","±29","±15","±283","±87","±328","±624","±637","±676","±326","±315","±78","±125","±116","±109","±12","±28","±29","±29","±15","±229","±80","±183","±635","±611","±586","±291","±248","±49","±118","±38","±38","±29","±29","±29","±29","±29","±190","±37","±236"
"Dallas-Fort Worth-Arlington, TX Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","3,709,605","3,260,164","2,898,827","361,337","267,958","56,388","36,991","43,633","26,849","6,084","7,162","3,201","337","5,362","46,259","43,216","310,971","2,009,794","1,778,691","1,585,685","193,006","139,705","30,547","22,754","22,565","12,946","3,684","3,794","1,953","188","4,129","25,604","24,693","154,112","1,699,811","1,481,473","1,313,142","168,331","128,253","25,841","14,237","21,068","13,903","2,400","3,368","1,248","149","1,233","20,655","18,523","156,859"
